Tweet Date,cleaned_text,Sentiment
2024-02-21 13:52:42+00:00,beli asii jt,Positive
2024-02-21 10:11:19+00:00,and this is a sample taken using bjbr asii ptba itmg hexa gems shares you can read more here,Neutral
2024-02-19 12:45:15+00:00,shares of pt astra international tbk asii are still moving in the red zone eroded by concerns that the companys automotive market share will be significantly eroded in the next two years read more,Negative
2024-02-19 12:05:53+00:00,astra internationals capabilities predicted to grow check out asii stock recommendations,Positive
2024-02-19 10:05:07+00:00,shrouded in negative sentiment asii shares weaken,Negative
2024-02-19 08:46:42+00:00,shm can untrs big dividend last year be included in asiis annual financial report and considered profit by asii because untrs dividend in is really big,Positive
2024-02-19 05:33:10+00:00,ihsg session i slips asii shares continue to plunge,Negative
2024-02-18 12:08:04+00:00,currently of aali shares are controlled by pt asra international tbk asii and the remaining are owned by the public,Neutral
2024-02-18 07:25:10+00:00,asii mdka goto shares sold by foreigners during presidential election,Negative
2024-02-16 04:23:10+00:00,the emergence of this data is a strong sentiment towards the movement of automotive stock prices such as asii imas auto and drma,Neutral
2024-02-16 03:04:18+00:00,not only in asii stocks but because asii market cap is large the magic app gives loan money times the capital for example i have it can be million for trading later at the end of the day the million must be returned,Neutral
2024-02-15 17:40:34+00:00,there must be a government policy that protects the price of asii cars so that they do not lose competitiveness moreover yesterday the astra group was hit by many negative issues its quite difficult to conquer byd the focus is also on electric cars similar to tesla but the cheap version,Negative
2024-02-15 13:44:52+00:00,asii usually shares go up during automotive exhibitions,Positive
2024-02-15 12:39:11+00:00,shm just now i was confided in by a friend who made million from playing stocks he used the magical daytrading feature his million capital became times more in asian stocks he just played guessing games finally at the end of the session he lost million poor guy dont let it happen to you guys,Negative
2024-02-15 12:13:40+00:00,plus asiis holding in mining mining in the future is still soso nothing special untr could be a burden on other holdings i havent checked it prof try checking it prof maybe theres insight that can be shared with followers,Negative
2024-02-15 12:12:48+00:00,i once chatted with one of the stock exchange commissioners i asked his opinion about asii he said investing in asii is like betting this byd car smells like it will be crazier than wuling and astra cars astras car market share could continue to drop quite a bit next year,Negative
2024-02-15 12:11:23+00:00,asii is actually already cheap prof just check the valuation and potential for dividends this year it can give a yield of in may but the longterm potential in the future must be analyzed more deeply first,Positive
2024-02-15 10:30:41+00:00,asii is not climbing while others are climbing,Negative
2024-02-15 08:43:23+00:00,wkwkwk no wonder when blue chip stocks go up asii goes down by itself,Negative
2024-02-15 08:32:33+00:00,byd car prices have been released which makes asii shares fall damn,Negative
2024-02-13 06:13:22+00:00,wow dont worry because theres still a lot of cash waiting for ihsg to correct again indf and asii if they can go down again they want to enter mining shares if they can go down a little more will also be interesting,Positive
2024-02-12 11:18:08+00:00,measuring astras asii dominance after the entry of byd a chinese electric car manufacturer into indonesia plus the latest asii stock recommendations,Neutral
2024-02-12 04:20:08+00:00,astra asii shareholders increase as of end of january,Positive
2024-02-11 23:45:08+00:00,ihsg predicted to fluctuate asii bren and bris stocks are recommended,Positive
2024-02-11 01:11:09+00:00,astra international asii is currently being smothered by many sentiments so what are the impacts and prospects of asii shares,Neutral
2024-02-08 23:32:09+00:00,warnings for astra shareholders asii,Negative
2024-02-07 08:50:32+00:00,at the beginning of the year asii shares were bombarded with negative sentiments daihatsu scandal problem toyota car recall byd presence fossil car tax plan,Negative
2024-02-07 08:49:40+00:00,how will asii and imas stocks fare in,Neutral
2024-02-06 08:57:43+00:00,the debt to equity ratio der is easy to calculate for example looking at astra internationals asii annual report in q you can see that the total shareholders equity is idr trillion a few lines in,Neutral
2024-02-06 02:03:11+00:00,the composite stock price index ihsg has the potential to strengthen today here are trading strategies for asii medc ssms and wifi stocks,Positive
2024-02-05 13:24:07+00:00,asii shares to prajogos brptcuan enter top laggard check the prospects,Positive
2024-02-05 08:33:59+00:00,shm when will asii release its financial report,Neutral
2024-02-05 06:40:00+00:00,astra asii shares drop percent after tendencing to strengthen in the last days overshadowed by a number of negative sentiments,Negative
2024-02-04 05:41:04+00:00,list of most shares sold by foreigners in a week including asiiaces,Negative
2024-02-03 16:28:03+00:00,asii good friend of investors all in,Positive
2024-02-03 15:13:28+00:00,come on who entered shm yesterday asii,Neutral
2024-02-02 10:18:41+00:00,shares of pt astra international tbk asii strengthened on friday astra is still overshadowed by the latest negative sentiment regarding the case of toyota diesel cars produced in indonesia to the recall of electric cars ev bzx more,Negative
2024-02-02 03:19:00+00:00,asii shares have dropped quite a bit,Negative
2024-02-01 23:16:18+00:00,are there any interesting stocks to enter for example asii but they say that ahead of the presidential election people should hold more cash first,Positive
2024-02-01 06:51:00+00:00,save asii stock,Negative
2024-02-01 03:19:06+00:00,investors hold on astra asii stocks to rebound,Positive
2024-02-01 02:16:20+00:00,daihatsu scandal toyota scandal sunset coal untr kicked out of sri kehati index ev trend byd twilight of asii the era of shm asii is slowly running out its time to throw away the goods,Negative
2024-01-31 09:23:47+00:00,grab randomly browse the stock folder find asii interesting price now,Positive
2024-01-31 02:43:09+00:00,is currently allowed to use the lyrics for indy and asii after a fair amount of correction now we are still waiting for public participation,Positive
2024-01-30 22:18:36+00:00,check asii goto brpt stock recommendations when ihsg strengthens,Positive
2024-01-30 17:26:31+00:00,asii multiholding company with big market caps looks interesting compared to other multiholding companies astra is better as a group of companies they also have proven good performance regarding the daihatsu scandal thats just onesided because astra is cont,Positive
2024-01-30 14:34:13+00:00,wkwkwk asii is surely not my thing later when it reaches my avg i will pull it out its annoying,Negative
2024-01-30 13:54:21+00:00,shm lets discuss what is your view on asii do you think its interesting to buy,Neutral
2024-01-30 10:36:09+00:00,asii shares close up despite various issues,Positive
2024-01-30 09:32:22+00:00,goto and astra asii shares are green in trading on january,Positive
2024-01-30 09:26:14+00:00,ihsg strengthens goto shares close soaring along with asii and bbri,Positive
2024-01-30 05:39:05+00:00,ihsg session i strengthens to big cap shares ammn asii green,Positive
2024-01-30 05:14:03+00:00,strengthening asii shares retouch rp range,Positive
2024-01-29 12:00:29+00:00,kalau asii prof,Neutral
2024-01-29 10:30:00+00:00,there is a toyota diesel car case to the bzx ev recall asii shares continue to plunge,Negative
2024-01-29 09:58:33+00:00,ihsg closes up asii and goto shares bought by investors,Positive
2024-01-29 08:33:32+00:00,when will the q financial report from shm be released asii,Neutral
2024-01-29 08:30:00+00:00,astra asii stocks red again vulnerable to jp morgan target,Negative
2024-01-29 07:35:35+00:00,analysts agree to cut asii stock recommendations heres the prospect,Negative
2024-01-29 06:19:37+00:00,byd is also building a large factory in zhengzhou with automation almost all byd car components are also produced inhouse in indo jpmorgan last november warned about asii shares their car market share could be slowly eaten by competitors from china,Negative
2024-01-29 06:17:34+00:00,asii shares enter top loser ranks effect of market concerns,Negative
2024-01-29 04:05:33+00:00,astra asii stocks biggest discount in years buy or bye,Neutral
2024-01-29 03:30:09+00:00,astra international asii shares fall again to idr,Negative
